소재지,설치목적,카메라대수,설치년월
대구,어린이보호,1,2011-07
대구,어린이보호,1,2011-07
대구,어린이보호,1,2011-07
대구,어린이보호,1,2011-07
대구,어린이보호,1,2011-07
대구,어린이보호,1,2011-07
대구,어린이보호,1,2011-07
대구,어린이보호,1,2011-07
대구,어린이보호,1,2011-07
대구,어린이보호,1,2011-07
대구,어린이보호,1,2011-07
대구,어린이보호,1,2011-07
대구,어린이보호,1,2012-05
대구,어린이보호,1,2012-05
대구,어린이보호,1,2012-05
대구,어린이보호,1,2012-05
대구,어린이보호,1,2012-05
대구,어린이보호,1,2012-05
대구,어린이보호,1,2012-05
대구,어린이보호,1,2012-05
대구,어린이보호,1,2012-05
대구,어린이보호,1,2012-05
대구,어린이보호,1,2012-05
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-09
대구,어린이보호,1,2014-12
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2016-03
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2016-03
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2016-03
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2016-03
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2016-03
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2015-06
대구,어린이보호,1,2016-03
대구,어린이보호,1,2015-10
대구,어린이보호,1,2015-10
대구,어린이보호,1,2015-10
대구,어린이보호,1,2015-10
대구,어린이보호,1,2012-05
대구,어린이보호,1,2015-10
대구,어린이보호,1,2016-03
대구,어린이보호,1,2016-03
대구,어린이보호,1,2016-03
대구,어린이보호,1,2016-03
대구,어린이보호,1,2016-03
대구,어린이보호,1,2016-05
대구,어린이보호,1,2016-05
대구,어린이보호,1,2016-05
